artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,characteristic_id,artist_id,genre_id
Red Norvo & His Orchestra,0.953,0.623,177412,0.224,0.053,0.130,-13.849,0.081,152.392,0.608,10.600,10,1,201100,23479,
Red Norvo Trio,0.986,0.600,191834,0.241,0.498,0.163,-16.976,0.032,105.753,0.574,8.500,7,1,201101,23480,
Red Rat,0.009,0.897,214160,0.605,0.000,0.206,-5.908,0.344,95.023,0.674,47.000,7,1,201102,23481,
Red Rider,0.101,0.551,268069,0.689,0.007,0.149,-11.667,0.040,124.029,0.586,41.800,10,1,201103,23482,
Red Rockers,0.002,0.432,241573,0.728,0.000,0.253,-7.190,0.041,147.783,0.666,34.000,2,1,201104,23483,
Red Simpson,0.715,0.703,157406,0.652,0.000,0.223,-8.433,0.043,110.762,0.902,22.143,0,1,201105,23484,
Red Snapper,0.012,0.486,399627,0.761,0.845,0.367,-10.721,0.047,171.253,0.410,42.000,11,0,201106,23485,
Red Sovine,0.757,0.574,250932,0.425,0.000,0.081,-14.364,0.288,122.234,0.633,37.667,1,1,201107,23486,
Red Tatanic,0.002,0.956,236308,0.458,0.529,0.086,-8.867,0.061,130.017,0.743,0.000,5,1,201108,23487,
Red Titanic,0.002,0.956,236308,0.458,0.529,0.086,-8.867,0.061,130.017,0.743,1.250,5,1,201109,23488,
Red Velvet,0.131,0.736,205418,0.802,0.001,0.143,-2.973,0.045,133.728,0.704,71.000,7,1,201110,23489,
Red Willie Smith,0.965,0.504,90227,0.281,0.147,0.109,-15.932,0.119,187.660,0.283,1.000,1,1,201111,23490,
Reda Caire,0.967,0.443,185514,0.248,0.000,0.169,-14.519,0.050,132.627,0.542,0.000,2,1,201112,23491,
Redbone,0.191,0.638,206125,0.746,0.015,0.192,-7.398,0.059,112.981,0.807,37.625,11,1,201113,23492,
Redd Kross,0.005,0.305,124307,0.873,0.001,0.320,-7.816,0.050,102.945,0.554,29.000,4,0,201114,23493,
Reddy,0.199,0.841,248115,0.709,0.000,0.108,-4.332,0.055,124.043,0.650,7.000,1,1,201115,23494,
Redfoo,0.016,0.743,226800,0.841,0.000,0.133,-5.189,0.039,100.003,0.814,66.000,0,1,201116,23495,
Redhead Kingpin,0.153,0.710,237667,0.790,0.003,0.332,-10.474,0.048,108.580,0.738,29.000,5,1,201117,23496,
Redlight King,0.019,0.478,183587,0.863,0.000,0.097,-3.447,0.034,161.115,0.588,51.000,5,1,201118,23497,
Redman,0.113,0.720,246352,0.767,0.000,0.295,-6.912,0.391,115.443,0.724,48.392,6,1,201119,23498,
Rednex,0.013,0.734,193914,0.937,0.001,0.035,-7.662,0.072,131.990,0.606,63.500,9,1,201120,23499,
Reebs,0.009,0.529,143298,0.899,0.702,0.087,-4.222,0.158,127.962,0.592,0.000,9,1,201121,23500,
Reed Jones,0.816,0.508,428387,0.576,0.000,0.448,-8.477,0.122,128.299,0.509,30.667,4,1,201122,23501,
Reedtards,0.670,0.528,69486,0.505,0.326,0.084,-6.760,0.032,93.333,0.667,0.000,11,1,201123,23502,
Reef,0.030,0.507,218427,0.978,0.000,0.238,-4.520,0.087,109.369,0.534,54.000,2,1,201124,23503,
Reefer Decree,0.026,0.794,468315,0.558,0.842,0.108,-9.942,0.056,133.011,0.210,1.000,2,1,201125,23504,
Reel 2 Real,0.026,0.864,268792,0.817,0.002,0.102,-6.868,0.074,122.946,0.706,53.000,5,0,201126,23505,
Reel Big Fish,0.072,0.530,206637,0.815,0.000,0.193,-5.960,0.108,126.121,0.759,43.900,0,1,201127,23506,
Reel People,0.016,0.747,450173,0.722,0.334,0.033,-10.885,0.051,125.498,0.910,16.000,6,1,201128,23507,
Reelaux,0.007,0.801,411148,0.664,0.907,0.063,-7.915,0.071,121.999,0.332,0.000,2,1,201129,23508,
Reeno,0.015,0.793,263573,0.617,0.868,0.077,-6.120,0.085,119.997,0.697,0.000,6,0,201130,23509,
Reepr,0.005,0.876,408197,0.795,0.307,0.062,-3.970,0.140,129.328,0.355,0.000,9,0,201131,23510,
Reese LAFLARE,0.517,0.642,217867,0.647,0.000,0.065,-6.312,0.428,120.749,0.664,70.000,7,0,201132,23511,
Reese Place Band,0.273,0.668,246000,0.651,0.000,0.210,-7.683,0.026,116.405,0.923,0.000,2,1,201133,23512,
Reese Witherspoon,0.572,0.573,177627,0.719,0.001,0.332,-5.502,0.026,99.349,0.548,61.000,5,1,201134,23513,
Reezon,0.033,0.774,226586,0.788,0.000,0.135,-5.025,0.127,97.985,0.654,0.000,9,0,201135,23514,
Reflection Eternal,0.412,0.665,221391,0.746,0.000,0.462,-6.554,0.351,90.583,0.719,45.000,10,0,201136,23515,
Reflekt,0.009,0.731,396643,0.818,0.378,0.202,-6.671,0.048,128.040,0.349,56.000,2,0,201137,23516,
Refugee All Stars,0.004,0.851,231013,0.525,0.000,0.124,-8.843,0.214,93.450,0.516,53.000,2,1,201138,23517,
Refugee Camp All-Stars,0.016,0.653,291487,0.584,0.000,0.069,-10.709,0.079,83.860,0.342,41.000,7,0,201139,23518,
Refused,0.006,0.683,311460,0.715,0.006,0.256,-9.211,0.075,105.910,0.359,52.000,9,1,201140,23519,
Regard,0.132,0.869,163993,0.757,0.000,0.136,-4.634,0.071,118.286,0.848,84.667,7,0,201141,23520,
Regina,0.476,0.458,125432,0.245,0.000,0.150,-16.213,0.040,104.269,0.308,21.200,6,1,201142,23521,
Regina Avenue,0.171,0.750,247727,0.551,0.000,0.119,-7.444,0.094,106.936,0.518,0.091,8,1,201143,23522,
Regina Belle,0.468,0.481,265052,0.457,0.000,0.244,-10.248,0.047,110.714,0.350,39.750,6,1,201144,23523,
Regina Olympia,0.558,0.391,227360,0.255,0.000,0.092,-17.545,0.033,70.784,0.326,17.000,6,1,201145,23524,
Regina Resnik,0.964,0.343,884380,0.161,0.000,0.314,-19.400,0.066,91.637,0.141,0.000,9,1,201146,23525,
Regina Schorg,0.906,0.310,354240,0.125,0.904,0.258,-17.338,0.036,129.938,0.269,46.000,2,1,201147,23526,
Regina Spektor,0.629,0.592,216755,0.391,0.054,0.101,-8.830,0.038,105.861,0.386,53.000,1,1,201148,23527,
Reginald Kell,0.992,0.336,413107,0.096,0.446,0.137,-17.623,0.040,99.642,0.378,0.000,3,1,201149,23528,
Reginald King,0.904,0.696,175030,0.275,0.863,0.260,-15.317,0.052,119.022,0.775,0.000,7,1,201150,23529,
Regine Velasquez,0.527,0.535,244400,0.370,0.000,0.122,-11.076,0.027,122.890,0.237,52.667,7,1,201151,23530,
Regret,0.000,0.214,218400,0.812,0.035,0.295,-15.046,0.067,183.859,0.234,0.000,6,1,201152,23531,
Rehab,0.129,0.702,223164,0.655,0.000,0.349,-5.687,0.121,127.580,0.656,56.714,4,1,201153,23532,
Rehana,0.995,0.748,198629,0.118,0.689,0.160,-12.974,0.455,76.387,0.653,0.000,5,1,201154,23533,
Reid Shelton,0.829,0.457,201777,0.266,0.000,0.106,-13.359,0.060,126.633,0.514,25.714,5,1,201155,23534,
Reik,0.315,0.666,187610,0.515,0.000,0.147,-6.511,0.037,116.621,0.537,46.417,1,1,201156,23535,
Reinbert de Leeuw,0.996,0.457,278178,0.005,0.950,0.093,-34.087,0.134,103.325,0.285,30.000,7,1,201157,23536,
Reinhard Goebel,0.893,0.404,396933,0.156,0.001,0.116,-20.420,0.038,103.281,0.512,36.000,4,1,201158,23537,
Reinhold Friedrich,0.943,0.360,376987,0.218,0.797,0.223,-20.950,0.033,135.039,0.208,0.000,8,1,201159,23538,
Reinhold Moritzewitsch Glière,0.812,0.264,202693,0.459,0.794,0.125,-12.049,0.038,87.595,0.571,22.000,2,0,201160,23539,
Reinhold Schmid,0.970,0.058,600200,0.096,0.924,0.123,-20.539,0.050,59.929,0.033,13.000,5,1,201161,23540,
Rej3ctz,0.012,0.872,200803,0.719,0.000,0.246,-8.663,0.235,101.967,0.320,47.000,2,1,201162,23541,
Rejjie Snow,0.641,0.839,135016,0.473,0.000,0.094,-7.835,0.061,98.732,0.064,73.000,10,0,201163,23542,
Rekha Mullick,0.991,0.389,180402,0.190,0.156,0.140,-12.021,0.052,135.543,0.290,0.000,7,0,201164,23543,
Rekharani,0.993,0.439,200872,0.342,0.109,0.279,-8.319,0.047,131.139,0.446,0.000,10,1,201165,23544,
Relais,0.000,0.577,436458,0.759,0.910,0.479,-8.019,0.030,135.003,0.325,0.000,0,1,201166,23545,
Relajación,0.009,0.000,93452,0.000,0.877,0.806,-17.746,0.000,0.000,0.000,63.000,9,0,201167,23546,
Relang,0.994,0.451,158733,0.335,0.908,0.511,-15.068,0.056,105.149,0.896,0.000,0,1,201168,23547,
Relangi,0.861,0.526,141723,0.649,0.251,0.521,-8.288,0.282,99.842,0.706,1.600,10,0,201169,23548,
Relax Meditate Sleep,0.000,0.000,71398,0.000,0.124,0.688,-17.502,0.000,0.000,0.000,55.000,10,0,201170,23549,
Relaxation,0.000,0.000,71398,0.000,0.124,0.688,-17.502,0.000,0.000,0.000,55.000,10,0,201171,23550,
Relaxing Background Jazz Band,0.884,0.704,96027,0.180,0.835,0.097,-19.975,0.102,103.686,0.591,4.000,5,1,201172,23551,
Relaxing Music Jazz Universe,0.866,0.822,197522,0.339,0.248,0.064,-14.703,0.059,141.327,0.748,1.000,7,1,201173,23552,
Relaxing Piano Music Girl,0.986,0.678,135140,0.014,0.875,0.125,-19.748,0.317,86.899,0.106,19.000,9,0,201174,23553,
Relaxing Piano Playlist,0.985,0.698,121139,0.030,0.917,0.117,-20.252,0.210,128.146,0.108,1.000,8,1,201175,23554,
Relaxing Zen Music Ensemble,0.732,0.582,191950,0.133,0.687,0.135,-17.254,0.062,94.686,0.347,0.000,1,1,201176,23555,
Relic Background,0.003,0.674,440976,0.738,0.830,0.109,-7.957,0.070,122.990,0.429,0.000,8,1,201177,23556,
Relient K,0.148,0.470,196757,0.775,0.002,0.153,-5.265,0.050,137.473,0.529,48.100,11,1,201178,23557,
Rell,0.130,0.704,266054,0.736,0.000,0.148,-4.151,0.173,87.457,0.695,49.800,8,0,201179,23558,
Relle Bey,0.281,0.817,193479,0.539,0.000,0.199,-5.015,0.063,96.039,0.674,65.000,5,1,201180,23559,
Rellios,0.993,0.305,207987,0.386,0.693,0.075,-11.660,0.043,59.972,0.171,0.000,2,1,201181,23560,
Relyk,0.003,0.672,317644,0.746,0.166,0.338,-8.280,0.062,130.024,0.441,4.000,10,1,201182,23561,
Remi,0.000,0.489,455067,0.948,0.852,0.262,-8.510,0.068,140.022,0.077,0.000,7,1,201183,23562,
Remi Martin,0.021,0.680,247693,0.894,0.000,0.462,-4.860,0.255,94.089,0.803,62.000,1,1,201184,23563,
Remi Wolf,0.111,0.822,265263,0.660,0.000,0.143,-3.637,0.082,113.956,0.802,73.000,1,1,201185,23564,
Remix Workout Factory,0.008,0.660,269028,0.808,0.001,0.047,-5.720,0.041,136.672,0.888,1.000,10,1,201186,23565,
Remixed Factory,0.008,0.669,282481,0.808,0.000,0.050,-5.728,0.038,129.987,0.890,1.000,10,1,201187,23566,
Remmy Valenzuela,0.418,0.652,240969,0.656,0.000,0.116,-5.446,0.077,123.128,0.762,65.667,3,1,201188,23567,
Remo,0.125,0.712,236480,0.562,0.000,0.136,-6.008,0.129,140.000,0.142,72.000,10,1,201189,23568,
Remo Giazotto,0.706,0.092,503434,0.133,0.896,0.102,-19.091,0.044,82.219,0.038,34.000,0,0,201190,23569,
Remo Lota,0.953,0.496,100173,0.386,0.000,0.424,-11.148,0.104,82.588,0.765,3.000,5,1,201191,23570,
Remy,0.129,0.810,210840,0.794,0.000,0.052,-4.848,0.205,131.060,0.834,48.000,11,0,201192,23571,
Remy Boyz,0.003,0.618,196693,0.717,0.000,0.625,-5.738,0.318,190.050,0.603,76.000,7,1,201193,23572,
Remy D,0.005,0.869,329302,0.347,0.000,0.125,-7.980,0.255,129.939,0.833,0.000,11,1,201194,23573,
Remy Ma,0.126,0.658,248043,0.743,0.000,0.231,-5.404,0.392,111.832,0.556,59.778,1,0,201195,23574,
Remy Zero,0.028,0.428,240280,0.702,0.000,0.107,-6.483,0.048,138.268,0.261,47.000,6,1,201196,23575,
Ren Jie,0.990,0.509,295376,0.066,0.925,0.097,-24.792,0.036,92.503,0.156,0.000,2,1,201197,23576,
Rena Dallia,0.977,0.636,190458,0.274,0.578,0.183,-13.475,0.039,111.225,0.600,0.000,9,1,201198,23577,
Rena MacLean,0.995,0.461,161507,0.030,0.324,0.119,-19.962,0.058,102.508,0.477,0.000,6,1,201199,23578,
Rena Ntallia,0.995,0.532,206067,0.354,0.934,0.166,-12.846,0.053,108.649,0.879,0.000,7,1,201200,23579,
Rena Stamou,0.975,0.519,204217,0.432,0.369,0.151,-11.850,0.049,136.112,0.827,0.000,11,0,201201,23580,
Renaat Deckers,0.988,0.109,256200,0.041,0.114,0.106,-25.910,0.048,82.111,0.037,49.000,5,1,201202,23581,
Renaissance,0.342,0.379,398467,0.475,0.014,0.272,-12.126,0.033,114.930,0.369,35.286,4,0,201203,23582,
Renan Garcia,0.916,0.441,162239,0.369,0.029,0.179,-8.483,0.037,106.686,0.561,0.000,3,1,201204,23583,
Renata Broilo,0.979,0.409,117853,0.065,0.000,0.237,-20.818,0.055,114.437,0.173,0.000,9,1,201205,23584,
Renata Scotto,0.985,0.214,229726,0.149,0.010,0.128,-16.626,0.046,98.853,0.065,3.444,10,1,201206,23585,
Renata Tebaldi,0.973,0.289,238600,0.186,0.115,0.251,-18.951,0.062,98.520,0.133,0.975,7,1,201207,23586,
Renata Špetová,0.896,0.356,90048,0.212,0.000,0.109,-16.042,0.037,177.489,0.526,29.000,8,1,201208,23587,
Renato Capecchi,0.959,0.359,159720,0.154,0.003,0.192,-20.899,0.248,177.154,0.184,0.500,0,1,201209,23588,
Renato Cellini,0.957,0.276,192231,0.264,0.108,0.347,-13.533,0.052,104.114,0.216,1.607,4,1,201210,23589,
Renato Ercolani,0.984,0.298,220623,0.194,0.048,0.288,-15.545,0.045,98.946,0.178,10.758,0,1,201211,23590,
Renato Girolami,0.925,0.312,299400,0.135,0.912,0.220,-17.327,0.037,137.550,0.286,50.000,2,1,201212,23591,
Renato Rascel,0.976,0.413,188668,0.182,0.100,0.180,-14.127,0.048,102.996,0.366,8.080,7,1,201213,23592,
Renato Zero,0.644,0.293,248173,0.657,0.000,0.972,-7.997,0.044,114.634,0.356,50.000,1,0,201214,23593,
Renaud,0.861,0.362,165933,0.368,0.000,0.094,-12.878,0.042,82.751,0.393,59.000,11,0,201215,23594,
Rend Collective,0.027,0.501,241065,0.657,0.000,0.509,-10.066,0.045,121.987,0.640,56.000,2,1,201216,23595,
Rene & Angela,0.246,0.657,320241,0.547,0.001,0.171,-9.764,0.065,103.522,0.593,38.111,10,0,201217,23596,
Rene Ablaze,0.004,0.548,368287,0.946,0.861,0.332,-7.836,0.076,138.759,0.272,0.000,7,0,201218,23597,
Rene Auberjonois,0.736,0.509,95714,0.354,0.000,0.180,-14.864,0.331,115.899,0.702,43.000,7,1,201219,23598,
Rene Ceballos,0.839,0.640,228680,0.429,0.000,0.079,-8.140,0.069,79.613,0.453,33.000,7,1,201220,23599,
Rene Clemente,0.594,0.762,268253,0.471,0.000,0.098,-8.138,0.162,118.728,0.619,33.000,2,1,201221,23600,
Rene Froger,0.012,0.743,156897,0.844,0.000,0.060,-5.540,0.149,127.989,0.833,0.000,8,1,201222,23601,
Rene Liu,0.690,0.677,341400,0.500,0.000,0.174,-8.285,0.027,149.784,0.375,56.000,3,1,201223,23602,
Rene Rene,0.764,0.701,195693,0.444,0.007,0.087,-6.731,0.026,111.161,0.481,25.000,5,1,201224,23603,
Rene Rodrigezz,0.078,0.769,183662,0.895,0.168,0.147,-4.067,0.056,124.710,0.564,0.364,6,1,201225,23604,
Rene Shuman,0.121,0.672,164421,0.622,0.000,0.652,-7.858,0.133,105.303,0.539,0.000,9,1,201226,23605,
Rene del Mar y su Conjunto,0.807,0.557,168159,0.440,0.000,0.566,-10.234,0.029,96.114,0.788,0.000,0,1,201227,23606,
Rene y Rene,0.434,0.505,168533,0.154,0.000,0.080,-20.902,0.036,117.726,0.801,36.000,6,1,201228,23607,
Renee Olstead,0.883,0.541,244627,0.291,0.000,0.145,-9.895,0.051,128.271,0.253,31.000,11,1,201229,23608,
Renee Stahl,0.001,0.584,64480,0.921,0.398,0.132,-6.698,0.055,134.038,0.687,4.000,7,0,201230,23609,
Renegade Rockerz,0.030,0.750,209713,0.721,0.000,0.148,-8.065,0.229,104.824,0.754,3.000,1,1,201231,23610,
Renewed Faith,0.345,0.441,170800,0.386,0.000,0.658,-12.134,0.029,110.985,0.319,0.000,5,1,201232,23611,
Rennie Foster,0.445,0.786,362839,0.802,0.755,0.111,-8.935,0.055,124.016,0.669,0.000,10,0,201233,23612,
Renos Talmas,0.993,0.368,195049,0.417,0.636,0.301,-11.381,0.036,84.372,0.570,0.000,7,1,201234,23613,
Renu,0.992,0.325,205933,0.239,0.467,0.158,-13.163,0.089,74.560,0.241,0.000,6,0,201235,23614,
Renu Basu,0.988,0.346,166413,0.202,0.102,0.198,-10.627,0.031,103.177,0.252,0.000,9,1,201236,23615,
Renuka Devi,0.993,0.576,204488,0.196,0.437,0.168,-11.728,0.200,71.438,0.624,0.000,5,1,201237,23616,
Renvo,0.000,0.491,62000,0.881,0.984,0.199,-6.028,0.091,132.025,0.292,1.000,1,0,201238,23617,
Renz Verano,0.455,0.569,321515,0.411,0.000,0.055,-11.292,0.029,129.705,0.318,47.000,3,0,201239,23618,
Renzo Rossellini,0.700,0.116,53720,0.205,0.814,0.194,-13.225,0.044,81.087,0.039,0.000,2,1,201240,23619,
René Bianco,0.914,0.255,227622,0.259,0.083,0.293,-13.370,0.038,116.388,0.116,3.667,3,0,201241,23620,
René Cloërec,0.846,0.341,147640,0.566,0.424,0.324,-7.890,0.064,100.862,0.406,0.000,2,1,201242,23621,
René De Buxeuil,0.980,0.477,175627,0.267,0.000,0.256,-16.682,0.091,97.590,0.663,0.000,0,1,201243,23622,
René Hendrickx,0.732,0.416,234104,0.528,0.445,0.098,-7.330,0.031,110.323,0.402,0.000,1,1,201244,23623,
René Jacobs,0.839,0.386,251200,0.074,0.947,0.155,-19.369,0.043,142.499,0.172,56.000,2,1,201245,23624,
René Kollo,0.971,0.160,299333,0.176,0.023,0.429,-17.977,0.040,82.277,0.040,24.000,6,1,201246,23625,
René Koval,0.926,0.663,158700,0.308,0.000,0.220,-11.924,0.226,74.830,0.674,0.000,4,1,201247,23626,
René Paulo,0.984,0.300,174260,0.209,0.871,0.078,-16.247,0.028,76.307,0.140,5.000,10,1,201248,23627,
René Touzet,0.873,0.643,171673,0.175,0.022,0.245,-12.989,0.040,107.700,0.701,17.500,3,1,201249,23628,
René Urtreger,0.783,0.526,186729,0.498,0.464,0.217,-10.303,0.053,107.114,0.761,0.000,5,1,201250,23629,
René-Maurice Picard,0.987,0.679,298265,0.070,0.063,0.117,-23.906,0.910,98.134,0.357,0.000,0,1,201251,23630,
Renée Elise Goldsberry,0.443,0.634,290726,0.455,0.000,0.240,-9.549,0.203,101.671,0.519,68.500,5,1,201252,23631,
Renée Fleming,0.994,0.120,256573,0.138,0.686,0.110,-15.538,0.048,67.891,0.043,45.000,10,1,201253,23632,
Renée Zellweger,0.559,0.496,235341,0.439,0.000,0.177,-9.095,0.069,120.722,0.476,45.714,6,1,201254,23633,
Reptile Planet,0.005,0.454,118000,0.996,0.000,0.171,-2.871,0.112,99.093,0.086,0.000,9,1,201255,23634,
Republica,0.000,0.556,301500,0.954,0.170,0.188,-4.664,0.055,130.050,0.236,46.500,2,1,201256,23635,
Reri Grist,0.933,0.185,293920,0.131,0.022,0.228,-16.328,0.040,80.965,0.080,8.000,5,1,201257,23636,
Res Fischer,0.954,0.325,242732,0.250,0.076,0.528,-15.211,0.062,94.825,0.174,0.000,10,1,201258,23637,
Rescue,0.648,0.476,216813,0.358,0.000,0.289,-8.672,0.052,170.280,0.338,6.000,5,1,201259,23638,
Reset Robot,0.001,0.812,426329,0.846,0.811,0.135,-6.957,0.093,125.995,0.288,0.000,11,1,201260,23639,
Reshma,0.485,0.495,388840,0.536,0.000,0.170,-10.651,0.056,135.605,0.562,28.000,11,1,201261,23640,
Rest & Relaxation,0.849,0.170,180000,0.133,0.010,0.030,-22.434,0.046,174.224,0.197,17.000,9,1,201262,23641,
Restaurant Background Music Academy,0.795,0.672,203530,0.240,0.428,0.157,-16.096,0.070,121.142,0.713,8.160,1,0,201263,23642,
Restaurant Jazz Classics,0.980,0.759,144057,0.020,0.912,0.103,-19.621,0.139,121.094,0.071,1.000,3,1,201264,23643,
Restaurant Music Deluxe,0.985,0.668,133654,0.026,0.922,0.090,-19.350,0.316,88.680,0.084,2.000,2,1,201265,23644,
Resting Scary Face,0.000,0.556,133414,0.835,0.000,0.534,-3.913,0.034,89.999,0.039,0.000,0,1,201266,23645,
Restless,0.062,0.740,135133,0.601,0.001,0.277,-14.516,0.069,120.196,0.849,33.000,1,1,201267,23646,
Restless Heart,0.297,0.680,236613,0.452,0.000,0.114,-12.044,0.028,117.384,0.497,42.000,9,1,201268,23647,
Restless Soul,0.037,0.747,478700,0.848,0.417,0.072,-5.535,0.053,125.025,0.877,1.000,1,1,201269,23648,
Reta Shaw,0.954,0.726,192907,0.198,0.000,0.329,-12.493,0.137,108.976,0.552,13.000,4,1,201270,23649,
Retro Kid,0.001,0.795,398769,0.926,0.291,0.033,-7.182,0.098,130.011,0.445,0.000,5,1,201271,23650,
Retrobyte,0.046,0.596,59062,0.796,0.222,0.326,-10.726,0.033,130.006,0.580,10.000,7,0,201272,23651,
Retrospect,0.218,0.572,268767,0.597,0.000,0.258,-7.705,0.048,126.754,0.251,0.500,1,1,201273,23652,
Return To Forever,0.378,0.388,452166,0.574,0.473,0.158,-12.673,0.048,129.167,0.454,28.588,11,0,201274,23653,
Reuben Anderson,0.282,0.572,170267,0.555,0.000,0.638,-10.000,0.035,101.889,0.576,19.000,4,0,201275,23654,
Reuben Wilson,0.499,0.550,209467,0.418,0.799,0.083,-12.022,0.031,103.528,0.556,27.000,9,0,201276,23655,
Reunion,0.406,0.722,206707,0.814,0.000,0.146,-5.862,0.044,112.302,0.509,39.000,7,1,201277,23656,
Rev Theory,0.000,0.357,247613,0.982,0.000,0.022,-3.410,0.107,167.889,0.368,65.000,3,0,201278,23657,
Rev. Cleophus Robinson,0.874,0.343,239040,0.495,0.000,0.099,-10.891,0.059,77.117,0.595,16.000,8,1,201279,23658,
Rev. F.C. Barnes,0.194,0.673,324693,0.402,0.000,0.088,-14.149,0.041,103.446,0.718,27.000,3,1,201280,23659,
Rev. Gary Davis,0.875,0.684,263354,0.211,0.001,0.090,-13.953,0.054,115.477,0.654,40.000,7,1,201281,23660,
Rev. Jay Kool,0.117,0.452,196406,0.820,0.000,0.227,-5.829,0.049,130.782,0.524,0.000,2,1,201282,23661,
Rev. Milton Brunson,0.502,0.278,404290,0.452,0.000,0.612,-13.742,0.042,102.882,0.309,30.667,6,1,201283,23662,
Rev. Paul Jones,0.122,0.211,493654,0.507,0.000,0.128,-11.263,0.074,115.740,0.315,35.000,5,0,201284,23663,
Rev. Timothy Wright,0.326,0.401,419114,0.787,0.000,0.456,-8.996,0.118,130.067,0.528,36.000,1,1,201285,23664,
Revaluation,0.150,0.688,234699,0.624,0.012,0.165,-7.490,0.100,129.792,0.582,0.075,10,1,201286,23665,
Revenant,0.023,0.478,391298,0.689,0.000,0.183,-5.390,0.047,99.903,0.118,0.000,11,0,201287,23666,
Reverend And The Makers,0.028,0.348,302240,0.859,0.001,0.098,-5.042,0.072,139.372,0.434,0.000,2,1,201288,23667,
Reverend J.M. Gates,0.940,0.668,191897,0.374,0.000,0.605,-9.689,0.609,102.170,0.611,0.176,11,1,201289,23668,
Reverend John Henry Hopkins Jr.,0.987,0.345,177693,0.068,0.000,0.362,-27.395,0.065,123.234,0.218,20.000,7,1,201290,23669,
Revero,0.001,0.798,362840,0.833,0.872,0.362,-8.639,0.056,126.979,0.436,0.000,8,1,201291,23670,
Revis,0.001,0.410,210093,0.888,0.016,0.108,-4.966,0.074,159.919,0.238,47.000,2,1,201292,23671,
Revol,0.179,0.831,253469,0.625,0.000,0.104,-3.576,0.085,98.011,0.267,73.000,1,1,201293,23672,
Revolting Cocks,0.015,0.670,315806,0.854,0.533,0.213,-10.758,0.043,119.870,0.507,33.500,3,1,201294,23673,
Revolver Cannabis,0.166,0.718,223560,0.719,0.000,0.270,-8.763,0.054,113.174,0.969,60.000,3,1,201295,23674,
Rewa Shankar,0.962,0.690,147176,0.555,0.000,0.708,-8.258,0.221,108.379,0.842,0.000,4,0,201296,23675,
Rex Everhart,0.867,0.557,203394,0.338,0.000,0.264,-12.122,0.149,115.708,0.607,21.750,5,1,201297,23676,
Rex Harrison,0.859,0.536,227494,0.367,0.000,0.257,-13.575,0.291,107.951,0.563,20.500,0,1,201298,23677,
